No.Invoice,Tanggal Invoice,No.Urut,Nama Pelanggan,Kode Produk,Quantity, Gross sales , Discount , Net sales ,Jenis Kirim,Ongkir/Unit,Total Sales,ID Salesman
ORD-BS-01341128557-3,8/17/2020,10,Oklahoma City Race Equipment,BR-EA-018,1," 1,410 ", - ," 1,410 ",1,40," 1,450 ",359608
ORD-BS-01341159582-3,8/18/2020,1,Oklahoma City Race Equipment,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,40," 1,990 ",848311
ORD-BS-01341159582-3,8/18/2020,2,Oklahoma City Race Equipment,BR-EC-005,9," 38,340 ", - ," 345,060 ",1,40," 345,100 ",848311
ORD-BS-01341159582-3,8/18/2020,3,Oklahoma City Race Equipment,BR-EC-009,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",848311
ORD-BS-01341159582-3,8/18/2020,4,Oklahoma City Race Equipment,BR-TC-042,3," 5,850 ", - ," 17,550 ",2,25," 17,600 ",848311
ORD-BS-01341159582-3,8/18/2020,5,Oklahoma City Race Equipment,BR-EA-020,1," 1,030 ", - ," 1,030 ",2,25," 1,080 ",848311
ORD-BS-01341159582-3,8/18/2020,6,Oklahoma City Race Equipment,BR-TC-041,1," 2,700 ", - ," 2,700 ",1,40," 2,740 ",848311
ORD-BS-01341159582-3,8/18/2020,7,Oklahoma City Race Equipment,BR-EA-037,1, 870 , - , 870 ,1,40, 910 ,848311
ORD-BS-01341172592-3,8/18/2020,1,Oklahoma City Race Equipment,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,25," 2,930 ",458320
ORD-BS-01341177594-3,8/18/2020,1,Oklahoma City Race Equipment,BR-EA-015,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",599012
ORD-BS-01341177594-3,8/18/2020,2,Oklahoma City Race Equipment,BR-EC-005,1," 4,260 ", - ," 4,260 ",2,25," 4,310 ",599012
ORD-BS-01341177594-3,8/18/2020,3,Oklahoma City Race Equipment,BR-EC-002,3," 31,980 ", - ," 95,940 ",1,40," 95,980 ",599012
ORD-BS-01341177594-3,8/18/2020,4,Oklahoma City Race Equipment,BM-CA-061,2," 6,400 ", - ," 12,800 ",2,25," 12,850 ",599012
ORD-BS-01341177594-3,8/18/2020,5,Oklahoma City Race Equipment,BR-EC-001,1," 12,790 ", - ," 12,790 ",2,25," 12,840 ",599012
ORD-BS-01341177594-3,8/18/2020,6,Oklahoma City Race Equipment,BM-OC-054,8," 25,600 ", - ," 204,800 ",1,40," 204,840 ",599012
ORD-BS-01341177594-3,8/18/2020,7,Oklahoma City Race Equipment,BM-TA-079,1," 3,200 ", - ," 3,200 ",2,25," 3,250 ",599012
ORD-BS-01341177594-3,8/18/2020,8,Oklahoma City Race Equipment,BR-CC-046,1," 1,750 ", - ," 1,750 ",2,25," 1,800 ",599012
ORD-BS-01341177594-3,8/18/2020,9,Oklahoma City Race Equipment,BR-EA-018,1," 1,410 ", - ," 1,410 ",2,25," 1,460 ",599012
ORD-BS-01341177594-3,8/18/2020,10,Oklahoma City Race Equipment,BR-EA-016,1," 1,950 ", - ," 1,950 ",1,40," 1,990 ",599012
ORD-BS-01341177594-3,8/18/2020,11,Oklahoma City Race Equipment,BR-EC-009,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",599012
ORD-BS-01341194612-4,8/18/2020,1,Oklahoma City Race Equipment,BR-EC-005,1," 4,260 ", - ," 4,260 ",1,40," 4,300 ",502509
ORD-BS-01341194612-4,8/18/2020,2,Oklahoma City Race Equipment,BR-EC-007,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",502509
ORD-BS-01341226633-4,8/18/2020,1,Oklahoma City Race Equipment,BM-TA-077,1," 2,130 ", - ," 2,130 ",1,40," 2,170 ",956821
ORD-BS-01341226633-4,8/18/2020,2,Oklahoma City Race Equipment,BR-CC-045,1," 1,960 ", - ," 1,960 ",1,40," 2,000 ",956821
ORD-BS-01440947346-1,8/20/2020,1,Albuquerque Cycles,BM-CC-060,1," 4,260 ", - ," 4,260 ",2,45," 4,350 ",458320
ORD-BS-01440981385-1,8/22/2020,1,Albuquerque Cycles,BM-OC-053,1," 3,730 ", - ," 3,730 ",2,45," 3,820 ",458320
ORD-BS-01440981385-1,8/22/2020,2,Albuquerque Cycles,BM-SA-097,1, 415 , - , 415 ,2,45, 505 ,458320
ORD-BS-01440981385-1,8/22/2020,3,Albuquerque Cycles,BM-OC-047,1," 7,990 ", - ," 7,990 ",1,70," 8,060 ",458320
ORD-BS-01440981385-1,8/22/2020,4,Albuquerque Cycles,BR-EC-001,2," 25,580 ", - ," 51,160 ",2,45," 51,250 ",458320
ORD-BS-01440981385-1,8/22/2020,5,Albuquerque Cycles,BR-EA-017,1," 1,680 ", - ," 1,680 ",2,45," 1,770 ",458320
ORD-BS-01440981385-1,8/22/2020,6,Albuquerque Cycles,BM-CC-070,2," 5,760 ", - ," 11,520 ",1,70," 11,590 ",458320
ORD-BS-01440981385-1,8/22/2020,7,Albuquerque Cycles,BM-TA-087,1," 2,340 ", - ," 2,340 ",2,45," 2,430 ",458320
ORD-BS-01440981385-1,8/22/2020,8,Albuquerque Cycles,BM-CC-068,1," 6,390 ", - ," 6,390 ",1,70," 6,460 ",458320
ORD-BS-01440981385-1,8/22/2020,9,Albuquerque Cycles,BM-SA-096,7," 3,360 ", - ," 23,520 ",1,70," 23,590 ",458320
ORD-BS-01440981385-1,8/22/2020,10,Albuquerque Cycles,BR-EA-018,1," 1,410 ", - ," 1,410 ",1,70," 1,480 ",458320
ORD-BS-01440981385-1,8/22/2020,11,Albuquerque Cycles,BR-TC-042,1," 1,950 ", - ," 1,950 ",1,70," 2,020 ",458320
ORD-BS-01440981385-1,8/22/2020,12,Albuquerque Cycles,BM-OC-054,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",458320
ORD-BS-01440981385-1,8/22/2020,13,Albuquerque Cycles,BM-CC-056,1," 9,060 ", - ," 9,060 ",2,45," 9,150 ",458320
ORD-BS-01440981385-1,8/22/2020,14,Albuquerque Cycles,BR-EA-014,1," 2,660 ", - ," 2,660 ",2,45," 2,750 ",458320
ORD-BS-01440981385-1,8/22/2020,15,Albuquerque Cycles,BR-EA-019,1," 1,250 ", - ," 1,250 ",2,45," 1,340 ",458320
ORD-BS-01540974376-1,8/22/2020,1,Austin Cruisers,BM-TA-077,1," 2,130 ", - ," 2,130 ",1,40," 2,170 ",502509
ORD-BS-01541004416-2,8/22/2020,1,Austin Cruisers,BR-EA-014,1," 2,660 ", - ," 2,660 ",1,40," 2,700 ",956821
ORD-BS-01541004416-2,8/22/2020,2,Austin Cruisers,BR-CC-043,1," 3,500 ", - ," 3,500 ",2,25," 3,550 ",956821
ORD-BS-01541004416-2,8/22/2020,3,Austin Cruisers,BR-EC-008,3," 7,980 ", - ," 23,940 ",2,25," 23,990 ",956821
ORD-BS-01541004416-2,8/22/2020,4,Austin Cruisers,BR-EC-025,1," 5,330 ", - ," 5,330 ",2,25," 5,380 ",956821
ORD-BS-01541004416-2,8/22/2020,5,Austin Cruisers,BM-CC-069,1," 4,800 ", - ," 4,800 ",2,25," 4,850 ",956821
ORD-BS-01541004416-2,8/22/2020,6,Austin Cruisers,BM-SA-092,1, 980 , - , 980 ,1,40," 1,020 ",956821
ORD-BS-01541004416-2,8/22/2020,7,Austin Cruisers,BR-EA-015,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",956821
ORD-BS-01541004416-2,8/22/2020,8,Austin Cruisers,BR-EA-034,2," 3,140 ", - ," 6,280 ",2,25," 6,330 ",956821
ORD-BS-01541004416-2,8/22/2020,9,Austin Cruisers,BR-TC-042,1," 1,950 ", - ," 1,950 ",1,40," 1,990 ",956821
ORD-BS-01541004416-2,8/22/2020,10,Austin Cruisers,BM-TA-088,1," 1,950 ", - ," 1,950 ",2,25," 2,000 ",956821
ORD-BS-01541004416-2,8/22/2020,11,Austin Cruisers,BM-CA-061,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",956821
ORD-BS-01541004416-2,8/22/2020,12,Austin Cruisers,BR-EC-024,1," 5,860 ", - ," 5,860 ",1,40," 5,900 ",956821
ORD-BS-01541004416-2,8/22/2020,13,Austin Cruisers,BR-EA-035,2," 2,500 ", - ," 5,000 ",1,40," 5,040 ",956821
ORD-BS-01541004416-2,8/22/2020,14,Austin Cruisers,BR-TC-040,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",956821
ORD-BS-01541004416-2,8/22/2020,15,Austin Cruisers,BR-EC-001,1," 12,790 ", - ," 12,790 ",1,40," 12,830 ",956821
ORD-BS-01541004416-2,8/22/2020,16,Austin Cruisers,BR-EA-013,1," 3,200 ", - ," 3,200 ",2,25," 3,250 ",956821
ORD-BS-01541004416-2,8/22/2020,17,Austin Cruisers,BR-EC-023,1," 7,460 ", - ," 7,460 ",2,25," 7,510 ",956821
ORD-BS-01541004416-2,8/22/2020,18,Austin Cruisers,BR-CC-045,1," 1,960 ", - ," 1,960 ",2,25," 2,010 ",956821
ORD-BS-01541004416-2,8/22/2020,19,Austin Cruisers,BR-EC-005,2," 8,520 ", - ," 17,040 ",2,25," 17,090 ",956821
ORD-BS-01541004416-2,8/22/2020,20,Austin Cruisers,BM-OC-054,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",956821
ORD-BS-01541004416-2,8/22/2020,21,Austin Cruisers,BR-EA-019,1," 1,250 ", - ," 1,250 ",1,40," 1,290 ",956821
ORD-BS-01541004416-2,8/22/2020,22,Austin Cruisers,BR-EC-002,1," 10,660 ", - ," 10,660 ",1,40," 10,700 ",956821
ORD-BS-01541004416-2,8/22/2020,23,Austin Cruisers,BR-EC-031,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",956821
ORD-BS-01541004416-2,8/22/2020,24,Austin Cruisers,BM-TA-076,1," 2,770 ", - ," 2,770 ",2,25," 2,820 ",956821
ORD-BS-01541004416-2,8/22/2020,25,Austin Cruisers,BR-EA-037,1, 870 , - , 870 ,2,25, 920 ,956821
ORD-BS-01541004416-2,8/22/2020,26,Austin Cruisers,BR-EC-007,7," 22,400 ", - ," 156,800 ",2,25," 156,850 ",956821
ORD-BS-01541136564-3,8/22/2020,1,Austin Cruisers,BR-EC-006,4," 15,760 ", - ," 63,040 ",1,40," 63,080 ",359608
ORD-BS-01541136564-3,8/22/2020,2,Austin Cruisers,BR-EA-019,1," 1,250 ", - ," 1,250 ",1,40," 1,290 ",359608
ORD-BS-01541136564-3,8/22/2020,3,Austin Cruisers,BR-EC-029,2," 5,320 ", - ," 10,640 ",1,40," 10,680 ",359608
ORD-BS-01541136564-3,8/22/2020,4,Austin Cruisers,BR-EA-017,2," 3,360 ", - ," 6,720 ",1,40," 6,760 ",359608
ORD-BS-01541136564-3,8/22/2020,5,Austin Cruisers,BR-EA-018,1," 1,410 ", - ," 1,410 ",2,25," 1,460 ",359608
ORD-BS-01541136564-3,8/22/2020,6,Austin Cruisers,BR-EA-034,1," 1,570 ", - ," 1,570 ",2,25," 1,620 ",359608
ORD-BS-01541136564-3,8/22/2020,7,Austin Cruisers,BM-SA-097,5," 2,075 ", - ," 10,375 ",1,40," 10,415 ",359608
ORD-BS-01541136564-3,8/22/2020,8,Austin Cruisers,BR-EA-013,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",359608
ORD-BS-01541136564-3,8/22/2020,9,Austin Cruisers,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,25," 1,890 ",359608
ORD-BS-01541136564-3,8/22/2020,10,Austin Cruisers,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,25," 2,930 ",359608
ORD-BS-01541136564-3,8/22/2020,11,Austin Cruisers,BR-EC-028,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",359608
ORD-BS-01541136564-3,8/22/2020,12,Austin Cruisers,BR-EC-002,1," 10,660 ", - ," 10,660 ",1,40," 10,700 ",359608
ORD-BS-01541136564-3,8/22/2020,13,Austin Cruisers,BR-TC-041,6," 16,200 ", - ," 97,200 ",1,40," 97,240 ",359608
ORD-BS-01541136564-3,8/22/2020,14,Austin Cruisers,BM-OC-054,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",359608
ORD-BS-01541136564-3,8/22/2020,15,Austin Cruisers,BR-EA-021,1, 815 , - , 815 ,2,25, 865 ,359608
ORD-BS-01541136564-3,8/22/2020,16,Austin Cruisers,BM-CA-071,1," 2,340 ", - ," 2,340 ",2,25," 2,390 ",359608
ORD-BS-01541136564-3,8/22/2020,17,Austin Cruisers,BR-EA-015,1," 2,240 ", - ," 2,240 ",2,25," 2,290 ",359608
ORD-BS-01541136564-3,8/22/2020,18,Austin Cruisers,BM-SA-089,2," 3,040 ", - ," 6,080 ",1,40," 6,120 ",359608
ORD-BS-01541136564-3,8/22/2020,19,Austin Cruisers,BR-EA-012,1," 4,260 ", - ," 4,260 ",1,40," 4,300 ",359608
ORD-BS-01541239644-4,8/24/2020,1,Austin Cruisers,BR-TC-042,1," 1,950 ", - ," 1,950 ",1,40," 1,990 ",669618
ORD-BS-01640942343-1,8/25/2020,1,Phoenix Bi-peds,BR-EC-029,1," 2,660 ", - ," 2,660 ",1,70," 2,730 ",669618
ORD-BS-01640942343-1,8/25/2020,2,Phoenix Bi-peds,BR-EA-036,2," 2,060 ", - ," 4,120 ",1,70," 4,190 ",669618
ORD-BS-01640942343-1,8/25/2020,3,Phoenix Bi-peds,BM-CC-070,1," 2,880 ", - ," 2,880 ",1,70," 2,950 ",669618
ORD-BS-01640942343-1,8/25/2020,4,Phoenix Bi-peds,BR-EC-027,1," 3,730 ", - ," 3,730 ",1,70," 3,800 ",669618
ORD-BS-01640942343-1,8/25/2020,5,Phoenix Bi-peds,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,45," 2,970 ",669618
ORD-BS-01640942343-1,8/25/2020,6,Phoenix Bi-peds,BR-EC-022,1," 9,590 ", - ," 9,590 ",2,45," 9,680 ",669618
ORD-BS-01640987397-1,8/27/2020,1,Phoenix Bi-peds,BM-SA-090,1," 1,350 ", - ," 1,350 ",1,70," 1,420 ",502509
ORD-BS-01641009418-2,8/29/2020,1,Phoenix Bi-peds,BR-EA-016,1," 1,950 ", - ," 1,950 ",2,45," 2,040 ",359608
ORD-BS-01641009418-2,8/29/2020,2,Phoenix Bi-peds,BM-TA-076,2," 5,540 ", - ," 11,080 ",2,45," 11,170 ",359608
ORD-BS-01641009418-2,8/29/2020,3,Phoenix Bi-peds,BM-TA-077,1," 2,130 ", - ," 2,130 ",2,45," 2,220 ",359608
ORD-BS-01641009418-2,8/29/2020,4,Phoenix Bi-peds,BR-EA-018,1," 1,410 ", - ," 1,410 ",1,70," 1,480 ",359608
ORD-BS-01641009418-2,8/29/2020,5,Phoenix Bi-peds,BM-SA-094,1, 705 , - , 705 ,2,45, 795 ,359608
ORD-BS-01641009418-2,8/29/2020,6,Phoenix Bi-peds,BM-FA-075,2," 4,260 ", - ," 8,520 ",2,45," 8,610 ",359608
ORD-BS-01641009418-2,8/29/2020,7,Phoenix Bi-peds,BM-SA-097,1, 415 , - , 415 ,1,70, 485 ,359608
ORD-BS-01641009418-2,8/29/2020,8,Phoenix Bi-peds,BM-CA-073,1," 1,840 ", - ," 1,840 ",2,45," 1,930 ",359608
ORD-BS-01641009418-2,8/29/2020,9,Phoenix Bi-peds,BM-CA-061,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",359608
ORD-BS-01641030449-2,8/31/2020,1,Phoenix Bi-peds,BM-CA-072,1," 2,060 ", - ," 2,060 ",2,45," 2,150 ",599012
ORD-BS-01641030449-2,8/31/2020,2,Phoenix Bi-peds,BM-TA-076,2," 5,540 ", - ," 11,080 ",2,45," 11,170 ",599012
ORD-BS-01641030449-2,8/31/2020,3,Phoenix Bi-peds,BR-EA-012,1," 4,260 ", - ," 4,260 ",1,70," 4,330 ",599012
ORD-BS-01641030449-2,8/31/2020,4,Phoenix Bi-peds,BM-SA-093,1, 815 , - , 815 ,2,45, 905 ,599012
ORD-BS-01641030449-2,8/31/2020,5,Phoenix Bi-peds,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,70," 1,150 ",599012
ORD-BS-01641030449-2,8/31/2020,6,Phoenix Bi-peds,BM-CA-061,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",599012
ORD-BS-01641030449-2,8/31/2020,7,Phoenix Bi-peds,BM-SA-097,1, 415 , - , 415 ,1,70, 485 ,599012
ORD-BS-01641030449-2,8/31/2020,8,Phoenix Bi-peds,BR-EA-013,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",599012
ORD-BS-01641031451-2,9/2/2020,1,Phoenix Bi-peds,BM-CA-061,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",458320
ORD-BS-01641031451-2,9/2/2020,2,Phoenix Bi-peds,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,70," 1,150 ",458320
ORD-BS-01641033456-2,9/3/2020,1,Phoenix Bi-peds,BM-SA-093,1, 815 , - , 815 ,2,45, 905 ,185077
ORD-BS-01641033456-2,9/3/2020,2,Phoenix Bi-peds,BR-EC-009,1," 2,240 ", - ," 2,240 ",2,45," 2,330 ",185077
ORD-BS-01641033456-2,9/3/2020,3,Phoenix Bi-peds,BR-EA-034,1," 1,570 ", - ," 1,570 ",2,45," 1,660 ",185077
ORD-BS-01641033456-2,9/3/2020,4,Phoenix Bi-peds,BR-EA-012,1," 4,260 ", - ," 4,260 ",1,70," 4,330 ",185077
ORD-BS-01641033456-2,9/3/2020,5,Phoenix Bi-peds,BM-CC-056,1," 9,060 ", - ," 9,060 ",2,45," 9,150 ",185077
ORD-BS-01641033456-2,9/3/2020,6,Phoenix Bi-peds,BR-EA-017,1," 1,680 ", - ," 1,680 ",2,45," 1,770 ",185077
ORD-BS-01641037459-2,9/4/2020,1,Phoenix Bi-peds,BR-TC-041,3," 8,100 ", - ," 24,300 ",1,70," 24,370 ",185077
ORD-BS-01641037459-2,9/4/2020,2,Phoenix Bi-peds,BR-EA-021,1, 815 , - , 815 ,1,70, 885 ,185077
ORD-BS-01641043464-2,9/5/2020,1,Phoenix Bi-peds,BM-CA-073,3," 5,520 ", - ," 16,560 ",1,70," 16,630 ",359608
ORD-BS-01641043464-2,9/5/2020,2,Phoenix Bi-peds,BM-TA-078,1," 1,620 ", - ," 1,620 ",1,70," 1,690 ",359608
ORD-BS-01641043464-2,9/5/2020,3,Phoenix Bi-peds,BM-TA-086,1," 2,880 ", - ," 2,880 ",1,70," 2,950 ",359608
ORD-BS-01641043464-2,9/5/2020,4,Phoenix Bi-peds,BM-SA-089,1," 1,520 ", - ," 1,520 ",1,70," 1,590 ",359608
ORD-BS-01641043464-2,9/5/2020,5,Phoenix Bi-peds,BR-EC-028,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",359608
ORD-BS-01641043464-2,9/5/2020,6,Phoenix Bi-peds,BM-SA-092,1, 980 , - , 980 ,1,70," 1,050 ",359608
ORD-BS-01641043464-2,9/5/2020,7,Phoenix Bi-peds,BR-EC-026,1," 4,800 ", - ," 4,800 ",2,45," 4,890 ",359608
ORD-BS-01641043464-2,9/5/2020,8,Phoenix Bi-peds,BR-EC-022,2," 19,180 ", - ," 38,360 ",2,45," 38,450 ",359608
ORD-BS-01641043464-2,9/5/2020,9,Phoenix Bi-peds,BM-SA-091,1," 1,080 ", - ," 1,080 ",2,45," 1,170 ",359608
ORD-BS-01641043464-2,9/5/2020,10,Phoenix Bi-peds,BR-EA-016,1," 1,950 ", - ," 1,950 ",2,45," 2,040 ",359608
ORD-BS-01641043464-2,9/5/2020,11,Phoenix Bi-peds,BM-CA-065,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",359608
ORD-BS-01641043464-2,9/5/2020,12,Phoenix Bi-peds,BM-OC-049,1," 3,840 ", - ," 3,840 ",1,70," 3,910 ",359608
ORD-BS-01641043464-2,9/5/2020,13,Phoenix Bi-peds,BR-EA-037,1, 870 , - , 870 ,1,70, 940 ,359608
ORD-BS-01641043464-2,9/5/2020,14,Phoenix Bi-peds,BR-EA-017,1," 1,680 ", - ," 1,680 ",1,70," 1,750 ",359608
ORD-BS-01641043464-2,9/5/2020,15,Phoenix Bi-peds,BR-EC-031,1," 2,240 ", - ," 2,240 ",1,70," 2,310 ",359608
ORD-BS-01641043464-2,9/5/2020,16,Phoenix Bi-peds,BR-EA-014,2," 5,320 ", - ," 10,640 ",1,70," 10,710 ",359608
ORD-BS-01641043464-2,9/5/2020,17,Phoenix Bi-peds,BR-EA-036,1," 1,030 ", - ," 1,030 ",2,45," 1,120 ",359608
ORD-BS-01641043464-2,9/5/2020,18,Phoenix Bi-peds,BR-EC-032,2," 3,680 ", - ," 7,360 ",1,70," 7,430 ",359608
ORD-BS-01641043464-2,9/5/2020,19,Phoenix Bi-peds,BR-EA-034,1," 1,570 ", - ," 1,570 ",1,70," 1,640 ",359608
ORD-BS-01641043464-2,9/5/2020,20,Phoenix Bi-peds,BR-EA-018,1," 1,410 ", - ," 1,410 ",1,70," 1,480 ",359608
ORD-BS-01641043464-2,9/5/2020,21,Phoenix Bi-peds,BM-OC-050,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",359608
ORD-BS-01641043464-2,9/5/2020,22,Phoenix Bi-peds,BR-CC-046,1," 1,750 ", - ," 1,750 ",1,70," 1,820 ",359608
ORD-BS-01641051471-2,9/6/2020,1,Phoenix Bi-peds,BM-TA-077,6," 12,780 ", - ," 76,680 ",2,45," 76,770 ",956821
ORD-BS-01641051471-2,9/6/2020,2,Phoenix Bi-peds,BM-TA-079,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",956821
ORD-BS-01641051472-2,9/8/2020,1,Phoenix Bi-peds,BR-CC-043,1," 3,500 ", - ," 3,500 ",1,70," 3,570 ",848311
ORD-BS-01641051472-2,9/8/2020,2,Phoenix Bi-peds,BM-OC-054,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",848311
ORD-BS-01641051472-2,9/8/2020,3,Phoenix Bi-peds,BR-TC-040,1," 3,200 ", - ," 3,200 ",1,70," 3,270 ",848311
ORD-BS-01641057475-2,9/8/2020,1,Phoenix Bi-peds,BM-OC-051,1," 8,200 ", - ," 8,200 ",2,45," 8,290 ",669618
ORD-BS-01641057475-2,9/8/2020,2,Phoenix Bi-peds,BR-EA-020,1," 1,030 ", - ," 1,030 ",1,70," 1,100 ",669618
ORD-BS-01641057475-2,9/8/2020,3,Phoenix Bi-peds,BM-SA-091,1," 1,080 ", - ," 1,080 ",2,45," 1,170 ",669618
ORD-BS-01641057475-2,9/8/2020,4,Phoenix Bi-peds,BR-EA-036,1," 1,030 ", - ," 1,030 ",2,45," 1,120 ",669618
ORD-BS-01641057475-2,9/8/2020,5,Phoenix Bi-peds,BR-EC-008,1," 2,660 ", - ," 2,660 ",1,70," 2,730 ",669618
ORD-BS-01641057475-2,9/8/2020,6,Phoenix Bi-peds,BR-EA-016,1," 1,950 ", - ," 1,950 ",2,45," 2,040 ",669618
ORD-BS-01641057475-2,9/8/2020,7,Phoenix Bi-peds,BR-EA-034,1," 1,570 ", - ," 1,570 ",1,70," 1,640 ",669618
ORD-BS-01641057475-2,9/8/2020,8,Phoenix Bi-peds,BR-EA-014,1," 2,660 ", - ," 2,660 ",1,70," 2,730 ",669618
ORD-BS-01641057475-2,9/8/2020,9,Phoenix Bi-peds,BM-CA-073,3," 5,520 ", - ," 16,560 ",2,45," 16,650 ",669618
ORD-BS-01641057475-2,9/8/2020,10,Phoenix Bi-peds,BM-FA-075,1," 2,130 ", - ," 2,130 ",1,70," 2,200 ",669618
ORD-BS-01641057475-2,9/8/2020,11,Phoenix Bi-peds,BR-EA-037,1, 870 , - , 870 ,1,70, 940 ,669618
ORD-BS-01641057475-2,9/8/2020,12,Phoenix Bi-peds,BM-TC-082,1," 7,460 ", - ," 7,460 ",1,70," 7,530 ",669618
ORD-BS-01641057475-2,9/8/2020,13,Phoenix Bi-peds,BM-TA-086,2," 5,760 ", - ," 11,520 ",2,45," 11,610 ",669618
ORD-BS-01641057475-2,9/8/2020,14,Phoenix Bi-peds,BR-EC-010,1," 1,840 ", - ," 1,840 ",1,70," 1,910 ",669618
ORD-BS-01641068483-2,9/8/2020,1,Phoenix Bi-peds,BR-TC-041,2," 5,400 ", - ," 10,800 ",1,70," 10,870 ",359608
ORD-BS-01641068483-2,9/8/2020,2,Phoenix Bi-peds,BM-TA-078,1," 1,620 ", - ," 1,620 ",2,45," 1,710 ",359608
ORD-BS-01641068483-2,9/8/2020,3,Phoenix Bi-peds,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,45," 1,930 ",359608
ORD-BS-01641068483-2,9/8/2020,4,Phoenix Bi-peds,BR-EA-037,2," 1,740 ", - ," 3,480 ",2,45," 3,570 ",359608
ORD-BS-01641068483-2,9/8/2020,5,Phoenix Bi-peds,BR-CC-044,1," 2,450 ", - ," 2,450 ",1,70," 2,520 ",359608
ORD-BS-01641068483-2,9/8/2020,6,Phoenix Bi-peds,BR-EC-007,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",359608
ORD-BS-01641068483-2,9/8/2020,7,Phoenix Bi-peds,BM-OC-050,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",359608
ORD-BS-01641068483-2,9/8/2020,8,Phoenix Bi-peds,BR-TC-038,1," 7,000 ", - ," 7,000 ",2,45," 7,090 ",359608
ORD-BS-01641068483-2,9/8/2020,9,Phoenix Bi-peds,BM-CC-059,2," 10,660 ", - ," 21,320 ",1,70," 21,390 ",359608
ORD-BS-01641068483-2,9/8/2020,10,Phoenix Bi-peds,BM-SA-094,1, 705 , - , 705 ,2,45, 795 ,359608
ORD-BS-01641068483-2,9/8/2020,11,Phoenix Bi-peds,BM-CA-071,1," 2,340 ", - ," 2,340 ",1,70," 2,410 ",359608
ORD-BS-01641068483-2,9/8/2020,12,Phoenix Bi-peds,BR-EA-020,1," 1,030 ", - ," 1,030 ",1,70," 1,100 ",359608
ORD-BS-01641068483-2,9/8/2020,13,Phoenix Bi-peds,BR-EC-010,1," 1,840 ", - ," 1,840 ",1,70," 1,910 ",359608
ORD-BS-01641068483-2,9/8/2020,14,Phoenix Bi-peds,BR-TC-039,1," 4,500 ", - ," 4,500 ",2,45," 4,590 ",359608
ORD-BS-01641068483-2,9/8/2020,15,Phoenix Bi-peds,BR-EA-033,3," 6,390 ", - ," 19,170 ",2,45," 19,260 ",359608
ORD-BS-01641068483-2,9/8/2020,16,Phoenix Bi-peds,BM-TA-077,1," 2,130 ", - ," 2,130 ",1,70," 2,200 ",359608
ORD-BS-01641068483-2,9/8/2020,17,Phoenix Bi-peds,BM-CC-058,1," 6,390 ", - ," 6,390 ",1,70," 6,460 ",359608
ORD-BS-01641068483-2,9/8/2020,18,Phoenix Bi-peds,BM-CC-069,1," 4,800 ", - ," 4,800 ",1,70," 4,870 ",359608
ORD-BS-01641068483-2,9/8/2020,19,Phoenix Bi-peds,BM-CC-057,1," 7,460 ", - ," 7,460 ",1,70," 7,530 ",359608
ORD-BS-01641068483-2,9/8/2020,20,Phoenix Bi-peds,BM-CA-065,1," 3,200 ", - ," 3,200 ",2,45," 3,290 ",359608
ORD-BS-01641068483-2,9/8/2020,21,Phoenix Bi-peds,BM-FA-074,1," 3,730 ", - ," 3,730 ",2,45," 3,820 ",359608
ORD-BS-01641068483-2,9/8/2020,22,Phoenix Bi-peds,BR-EA-021,1, 815 , - , 815 ,1,70, 885 ,359608
ORD-BS-01641068483-2,9/8/2020,23,Phoenix Bi-peds,BM-SA-092,1, 980 , - , 980 ,1,70," 1,050 ",359608
ORD-BS-01641068483-2,9/8/2020,24,Phoenix Bi-peds,BM-OC-054,2," 6,400 ", - ," 12,800 ",2,45," 12,890 ",359608
